"Record ID","Deal Name","Project ID","Tier 1 (Reseller)","Tier 2 (Reseller Sales Org)","AADT (site)","Deal Stage","State (install site)","Country (install site)","Latitude/Longitude (install site)","Postal Code (install site)"
"12705696370","SBA Communications - CA27106-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.402547, -121.916575",""
"12705693470","SBA Communications - NY13809-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.853675, -78.790133",""
"12705616524","SBA Communications - NJ40192-T","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","39.87326, -75.08328",""
"12705570644","SBA Communications - TX16570-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.013758, -96.942977",""
"12705561746","SBA Communications - ID28345-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","43.596889, -116.335033",""
"12704938646","SBA Communications - OR10368-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","45.376258, -122.584366",""
"12704731031","SBA Communications - CA45264-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.626988, -121.879685",""
"12704716436","SBA Communications - NC09777-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","35.258033, -80.883083",""
"12704693813","SBA Communications - NC09780-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","35.385511, -80.703214",""
"12705525054","SBA Communications - MA35016-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.257721, -71.795081",""
"12705388921","SBA Communications - RI33955-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.82759, -71.417777",""
"12705700948","Sample Convenience Store POL/LPR/Screens","","Apex Omnisource","RevStream","","1. Qualifications","","","",""
"12694527113","Outfront Media - Vision GMJ/ FIU - Panel ID: 0006831B - 37.5001, -122.24116","","Apex Omnisource","MCSS, LLC","176000","1. Qualifications","CA","USA","37.5001, -122.24116","94070"
"12694396705","Outfront Media - Vision GMJ/ FIU - Panel ID: 000910PO - 27.95673, -82.48554","","Apex Omnisource","MCSS, LLC","280000","1. Qualifications","FL","USA","27.95673, -82.48554",""
"12694363050","Outfront Media - Vision GMJ/ FIU - Panel ID: 02_6233O - 32.92445, -96.80157","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","32.92445, -96.80157",""
"12694500276","Outfront Media - Vision GMJ/ FIU - Panel ID: 00063631 - 37.7781, -122.23807","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.7781, -122.23807",""
"12694482745","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 000B396O - 33.88543, -84.26669","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.88543, -84.26669",""
"12694491988","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000322O - 40.6839, -74.16568 (POL)","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","NJ","USA","40.6839, -74.16568",""
"12694431032","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 02_6294O - 29.73446, -95.45886","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.73446, -95.45886",""
"12694523188","Outfront Media - Vision GMJ/ FIU - Panel ID: 000158NA - 42.220901, -71.03387","","Apex Omnisource","MCSS, LLC","222671","Purgatory","MA","USA","42.220901, -71.03387","02184"
"12694313363","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000533B - 33.80257, -117.8785","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.80257, -117.8785",""
"12693768828","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 000232PO","","Apex Omnisource","MCSS, LLC","272865","3. Contracts & Committments","FL","USA","27.95661, -82.4569","33602"
"12694345505","(CANCELLED)Outfront Media - Vision GMJ/ FIU - Panel ID: 014245AB - 33.80893, -117.83247","","Apex Omnisource","MCSS, LLC","212900"," Deal Lost","CA","USA","33.80893, -117.83247","92867"
"12694362884","Outfront Media - Vision GMJ/ FIU - Panel ID: 02-8566G - 33.46173, -112.21775","","Apex Omnisource","MCSS, LLC","272252","1. Qualifications","AZ","USA","33.46173, -112.21775",""
"12694292390","Outfront Media - Vision GMJ/ FIU - Panel ID: 0002300A - 33.06957, -117.06894","","Apex Omnisource","MCSS, LLC","226000","1. Qualifications","CA","USA","33.06957, -117.06894",""
"12693697551","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 001266EB - 34.03919, -118.08002","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.03919, -118.08002",""
"12694465046","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0002185O - 39.79189, -104.9892","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CO","USA","39.79189, -104.9892",""
"12694465041","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 04_5021O - 29.75224, -95.37404","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.75224, -95.37404","77002"
"12694447490","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0000995B - 33.77616, -117.90065","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.77616, -117.90065","92840"
"12693697462","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000498H - 40.49736, -74.29958","","Apex Omnisource","MCSS, LLC","73011","1. Qualifications","NJ","USA","40.49736, -74.29958",""
"12694362717","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000327B - 33.88216, -118.19105","","Apex Omnisource","MCSS, LLC","213000","5A. Site Hold Paid","CA","USA","33.88216, -118.19105",""
"12694505783","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0000263B - 34.06504, -118.21564","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.06504, -118.21564",""
"12694412897","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: BRK1001C - 37.87167, -122.30471","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.87167, -122.30471","94710"
"12694491741","Outfront Media - Vision GMJ/ FIU - Panel ID: 03_3025O - 33.00704, -96.70704","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","33.00704, -96.70704",""
"12693774886","(CANCELLED - No California) Outfront Media - Vision GMJ/ FIU - Panel ID: 0001224I - 34.06386, -118.00641","","Apex Omnisource","MCSS, LLC","247592"," Deal Lost","CA","USA","34.06386, -118.00641","91732"
"12694491739","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000801B - 33.84676, -117.86282","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.84676, -117.86282",""
"12694270055","Outfront Media - Vision-GMJ/ FIU - Panel ID: 000B741O - 33.90453, -84.27906","","Apex Omnisource","MCSS, LLC","230000","1. Qualifications","GA","USA","33.90453, -84.27906",""
"12694491511","Outfront Media - Vision GMJ/ FIU - Panel ID: 000134NA - 42.204147, -71.131119","","Apex Omnisource","MCSS, LLC","159437","1. Qualifications","MA","USA","42.204147, -71.131119",""
"12694373901","Outfront Media - Vision GMJ/ FIU - Panel ID: DUB1001A - 37.70242, -121.90286","","Apex Omnisource","MCSS, LLC","131000","1. Qualifications","CA","USA","37.70242, -121.90286",""
"12694357392","Outfront Media - Vision GMJ/ FIU - Panel ID: 0C-2051B - 41.88957, -87.64762","","Apex Omnisource","MCSS, LLC","303600","1. Qualifications","IL","USA","41.88957, -87.64762",""
"12694368586","Outfront Media - Vision GMJ/ FIU - Panel ID: 00B9791O,00B9792O - 33.9533, -84.51729","","Apex Omnisource","MCSS, LLC","","1. Qualifications","GA","USA","33.9533, -84.51729",""
"12693640289","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000093O - 40.56681, -74.25696","","Apex Omnisource","MCSS, LLC","","1. Qualifications","NJ","USA","40.56681, -74.25696",""
"12694281397","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 000B203O - 33.97953, -84.53616","","Apex Omnisource","MCSS, LLC","","1. Qualifications","GA","USA","33.97953, -84.53616",""
"12694345268","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000068B - 34.13417, -117.95381","","Apex Omnisource","MCSS, LLC","","1. Qualifications","CA","USA","34.13417, -117.95381",""
"12694401603","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000879B - 33.92823, -118.17908","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.92823, -118.17908",""
"12694390656","Outfront Media - Vision GMJ/ FIU - Panel ID: 0002011O ","","Apex Omnisource","MCSS, LLC","188000","5B. Site Walk Paid","MI","USA","42.44733, -83.09388",""
"12693656651","Outfront Media - Vision GMJ/ FIU - Panel ID: 0000059B - 33.72377, -117.83748","","Apex Omnisource","MCSS, LLC","","1. Qualifications","CA","USA","33.72377, -117.83748",""
"12694292025","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0000734O - 33.80693, -84.38208","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.80693, -84.38208",""
"12694373659","Outfront Media - Vision GMJ/ FIU - Panel ID: 0005285P - 33.76011, -117.832029","","Apex Omnisource","MCSS, LLC","","1. Qualifications","CA","USA","33.76011, -117.832029",""
"12694322020","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 010034NO - 25.98883, -80.16523","","Apex Omnisource","MCSS, LLC","","1. Qualifications","FL","USA","25.98883, -80.16523",""
"12694298545","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 00B9723O - 33.82453, -84.34862","","Apex Omnisource","MCSS, LLC","","1. Qualifications","GA","USA","33.82453, -84.34862",""
"12694491279","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 047133AO - 26.18147, -80.15371","","Apex Omnisource","MCSS, LLC","","1. Qualifications","FL","USA","26.18147, -80.15371",""
"12694253201","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0360132O - 26.29838, -80.12214","","Apex Omnisource","MCSS, LLC","","1. Qualifications","FL","USA","26.29838, -80.12214",""
"12694459179","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0002203O - 39.72099, -105.00742","","Apex Omnisource","MCSS, LLC","","1. Qualifications","CO","USA","39.72099, -105.00742",""
"12694401369","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 0360186O - 26.23533, -80.13718","","Apex Omnisource","MCSS, LLC","","1. Qualifications","FL","USA","26.23533, -80.13718",""
"12694390407","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 048721BO - 26.20975, -80.13886","","Apex Omnisource","MCSS, LLC","","1. Qualifications","FL","USA","26.20975, -80.13886",""
"12694470232","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 02_1184O - 29.68658, -95.27804","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","29.68658, -95.27804",""
"12694269776","(SubPrime) Outfront Media - Vision GMJ/ FIU - Panel ID: 04_1796O - 30.1174, -95.4412","","Apex Omnisource","MCSS, LLC",""," Deal Lost","TX","USA","30.1174, -95.4412",""
"12694367651","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 000002AA - 25.90518, -80.21061","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","25.90518, -80.21061",""
"12694320780","Outfront Media - Vision-GMJ/ FIU - Panel ID: 04_5192O - 29.78342, -95.46865","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX ","USA","29.78342,-95.46865","77024"
"12694445483","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000657B - 33.94088, -118.36904","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.94088, -118.36904","90304"
"12694221441","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0002276O - 37.92214, -122.06218","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.92214, -122.06218","94597"
"12694268314","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 010054NA - 26.03501, -80.16467","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","26.03501, -80.16467","33021"
"12694343843","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0006977P - 33.73263, -117.8129","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.73263, -117.8129","92780"
"12694279827","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 049255BO - 26.13323, -80.16877","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL ","USA","26.13323, -80.16877",""
"12694268304","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 00B8912O - 33.91818, -84.19862","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.91818, -84.19862",""
"12694245787","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001251A - 33.65101, -117.74131","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.65101, -117.74131",""
"12694161932","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 00060611 - 37.83521, -122.29466","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.83521, -122.29466","94608"
"12693638731","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000442B - 34.00391, -118.17271","","Apex Omnisource","MCSS, LLC","225000","5A. Site Hold Paid","CA","USA","34.00391, -118.17271",""
"12694251629","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000631B - 34.0367, -118.43978","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.0367, -118.43978","90064"
"12694311830","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 00B9768O - 33.78643, -84.39009 ","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.78643, -84.39009 ","30309"
"12694171727","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 02_1841O - 29.96465, -95.4197","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.96465, -95.4197",""
"12694144093","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000008B - 33.87785, -118.14387","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.87785, -118.14387","90706"
"12694144091","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 048814BO - 26.07085, -80.16744","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","26.07085, -80.16744",""
"12693578304","Outfront Media - Vision-GMJ/ FIU - Panel ID: 00015071 - 37.73103, -122.40475","","Apex Omnisource","MCSS, LLC","212000","1. Qualifications","CA","USA","37.73103, -122.40475","94134"
"12694149248","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001225G - 33.82595, -118.22972","","Apex Omnisource","MCSS, LLC","203000","5A. Site Hold Paid","CA","USA","33.82595, -118.22972","90810"
"12694250328","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000681-B - 33.81569, -118.1848","","Apex Omnisource","MCSS, LLC","249000","5A. Site Hold Paid","CA","USA","33.81569, -118.1848","90807"
"12694130321","Outfront Media - Vision-GMJ/ FIU - Panel ID: 02-1230F - 33.42139, -112.02125","","Apex Omnisource","MCSS, LLC","344064","3. Contracts & Committments","AZ","USA","33.42139, -112.02125","85034"
"12694120069","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0BB10031 - 37.82175, -122.32256 (POL)","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.82175, -122.32256",""
"12694183050","(CANCELLED)Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000199B - 33.85841, -118.28909","","Apex Omnisource","MCSS, LLC","58000"," Deal Lost","CA","USA","33.85841, -118.28909","90248"
"12693616392","Outfront Media - Vision-GMJ/ FIU - Panel ID: unknown 9 - 26.66576, -80.07192","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","26.66576, -80.07192",""
"12694178130","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 00B1547B - 34.0359, -118.3762","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.0359, -118.3762","90034"
"12693525907","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 02_3110O - 29.82074, -95.37803","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.82074, -95.37803",""
"12693653278","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0006306O - 37.64184, -122.40549","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.64184, -122.40549","94080"
"12694335658","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001120O - 36.14509, -115.17164","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","NV","USA","36.14509, -115.17164","89102"
"12693661475","Outfront Media - Vision-GMJ/ FIU - Panel ID: SFO1001A - 37.60159, -122.37798","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","37.60159, -122.37798","94010"
"12694282110","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 00B9816A - 33.70424, -84.40464","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","GA","USA","33.70424, -84.40464",""
"12694272430","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001254A - 33.900576, -118.369618","","Apex Omnisource","MCSS, LLC","278000","5A. Site Hold Paid","CA","USA","33.900576, -118.369618","90250"
"12693695004","Outfront Media - Vision-GMJ/ FIU - Panel ID: 005387EB - 34.07995, -117.62647","","Apex Omnisource","MCSS, LLC","219000","1. Qualifications","CA","USA","34.07995, -117.62647",""
"12693552740","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 039035NO - 26.610018, -80.067474","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","26.610018, -80.067474",""
"12693610137","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000368B - 34.03138, -118.02941","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.03138, -118.02941",""
"12694160020","Outfront Media - Vision-GMJ/ FIU - Panel ID: 000226CO - 40.64105, -74.20446","","Apex Omnisource","MCSS, LLC","450000","5A. Site Hold Paid","NJ","USA","40.64105, -74.20446",""
"12694129786","(SubPrime) Outfront Media - Vision-GMJ - FIU - Panel ID: 048653BO - 25.83956, -80.20671","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","25.83956, -80.20671",""
"12694092381","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 02_3055O - 29.90376, -95.41176","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.90376, -95.41176",""
"12694096993","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0C-2041B - 41.73902, -87.62395","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","IL","USA","41.73902, -87.62395",""
"12694272155","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000566B - 33.9715, -118.37873","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.9715, -118.37873","90045"
"12694205250","Outfront Media - Vision-GMJ/ FIU - Panel ID: HAY1001A - 37.66679, -122.10725","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA ","USA","37.66679, -122.10725","94580"
"12693609865","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0000317O - 40.7097, -74.15034","","Apex Omnisource","MCSS, LLC","119804","1. Qualifications","NJ","USA","40.7097, -74.15034",""
"12694154524","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0062043B - 34.17226, -118.56774 (POL)","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.17226, -118.56774",""
"12694096973","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 049429BO - 26.09607, -80.16814","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL ","USA","26.09607, -80.16814",""
"12694119315","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 037038SO - 25.79868, -80.20593","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","25.79868, -80.20593","33127"
"12694119314","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 048466BO - 25.84703, -80.32189","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","FL","USA","25.84703, -80.32189","33166"
"12693508368","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001004B - 34.019718, -118.192020 (POL)","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","34.019718, -118.192020",""
"12694191116","Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001270A - 33.85964, -118.034572","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.85964, -118.034572","90623"
"12694182279","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 0001228B - 33.99671, -117.87157","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","CA","USA","33.99671, -117.87157","91748"
"12694288131","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 02_1413O - 29.72515, -95.48523","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.72515, -95.48523","77057"
"12694065523","(SubPrime) Outfront Media - Vision-GMJ/ FIU - Panel ID: 02_1393O - 29.73009, -95.41639","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","29.73009, -95.41639",""
"12692950142","Rockwell Data, LLC - Galaxy Inn Motel","","Apex Omnisource","MCSS, LLC","181000","1. Qualifications","TX","USA","","78201"
"12693056661","Rockwell Data, LLC - Crestview RV","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","78154"
"12692949659","Rockwell Data, LLC - Gold Unlimited","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","78209"
"12692949125","Rockwell Data, LLC - Kotel Investments","","Apex Omnisource","Access Digital","","1. Qualifications","TX","USA","","78204"
"12693055586","Rockwell Data, LLC - Brad Davis International Brotherhood of Electrical Workers Local 613","","Apex Omnisource","MCSS, LLC","","1. Qualifications","GA","USA","","30312"
"12692948143","Rewind Med Spa - 11409 Business Park Cir	Suite 230B","","Apex Omnisource","RevStream","","1. Qualifications","CO","USA","40.16614207685681, -104.97765423628512","80504"
"12692760419","Rosario's Peruvian Restaurant - 625 Ken Pratt Blvd","","Apex Omnisource","RevStream","","1. Qualifications","CO","USA","40.151685277122205, -105.1033986948803","80501"
"12692760324","Duluth Trading Co. - 16630 W Colfax Ave","","Apex Omnisource","RevStream","","1. Qualifications","CO","USA","39.724763979582576, -105.18579729884713","80401"
"12692760119","PCA East - 13400 E 39th Ave","","Apex Omnisource","RevStream","","1. Qualifications","CO","USA","39.770393784012604, -104.83110589373223","80239"
"14346245406","Hawk Ridge Animal Hospital - 711 Robert Raymond Dr","","Apex Omnisource","RevStream","","1. Qualifications","MO","USA","38.77433570682713, -90.78472118342805","63367"
"12692947359","Good Day Farm Dispensary - 1140 Technology Drive","","Apex Omnisource","RevStream","","1. Qualifications","MO","USA","38.715726517359, -90.70414539482204","63368"
"12692945971","VP Racing - Gas Station - 3804 Ingraham","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.788894, -117.2380778","92109"
"12692945787","Lion Habitat - 382 Bruner Ave","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","35.968882, -115.155469","89044"
"12692699175","Kojacks Restaurant - 714 Ventura Pl","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.77214517, -117.252555","92109"
"12692757683","Crystal Pier Hotel & Cottages - 4500 Ocean Blvd","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.7963226, -117.256772","92109"
"12692757601","Guava Beach Bar - 3714 Mission Blvd","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.7828682, -117.2526771","92109"
"12692698525","James - 2207 Garnet","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.80216359, -117.2294110","92109"
"12692757330","West End Bar - 5157 La Jolla Blvd","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.807980, -117.261310","92109"
"12692757160","Sinclair Gas Station - 1885 Garnet Ave","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.800650, -117.235610","92109"
"12692697978","VFW Veterans of Foreign Wars of the United States - 853 Turqoiuse Ave","","Apex Omnisource","RevStream","","1. Qualifications","CA","USA","32.808660, -117.258020","92109"
"12692697749","Peppermint Hippo - 1531 S Las Vegas Blvd","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.1521912, -115.1514547","89104"
"12692697639","BESO Restaurant - 4435 S Buffalo Dr","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.1084569, -115.2615832","89147"
"12692697448","LUXE Pet Hotels - 3480 W. Cavaretta Ct","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.1108114,-115.1862759","89103"
"12692697217","Silverado Park Place Shopping Center - 9550 S. Eastern","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.0145972, -115.1171168","89101"
"12692696726","Sunrise Veterinary Clinic - 423 N . Eastern Ave","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.1700074, -115.1163987","89101"
"12692693841","Hope Medical Center - 2000 S. Eastern Ave","","Apex Omnisource","RevStream","","1. Qualifications","NV","USA","36.1478908, -115.1192857","89104"
"12692433989","SBA Communications - PA08464-B","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.0596, -74.977569",""
"13832117293","SBA Communications - CA96906-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.217777, -119.038055",""
"13832106762","SBA Communications - CA45792-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.803447, -117.50475",""
"12691725319","SBA Communications - TX34363-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","33.006683, -96.971459",""
"12691920813","SBA Communications - MI85119-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.401089, -83.21943",""
"12691849845","SBA Communications - NY35731-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.69953, -73.99587",""
"12691705724","SBA Communications - MA33410-M","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.348333, -71.102222",""
"12691705723","SBA Communications - CA89993-L","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","32.64097, -117.09906",""
"12691855878","SBA Communications - MI21336-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","42.496008, -82.918124",""
"12691844688","SBA Communications - FL46207-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","25.926549, -80.257778",""
"12691808855","SBA Communications - CA26415-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","37.334169, -122.020733",""
"12691712616","SBA Communications - NJ71909-W","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.893516, -74.075954",""
"12691700488","SBA Communications - IL46537-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.702369, -87.653731",""
"12691695876","SBA Communications - CA26710-U","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","38.020388, -121.917221",""
"12691689530","SBA Communications - IL46476-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","41.717094, -87.807281",""
"12691662356","SBA Communications - CA45338-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.135627, -117.336177",""
"12691650961","SBA Communications - NY22150-R","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","40.869405, -73.906067",""
"12691646562","SBA Communications - CA45317-A","","Apex Omnisource","MCSS, LLC","","1. Qualifications","","USA","34.114575, -118.244055",""
